Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,129,14922.0
,,,,,,,,130,15165.0
,,,,,,,,131,15328.0
,,,,,,,,132,15380.0
,,,,,,,,133,15275.0
,,,,,,,,134,15154.0
,,,,,,,,135,14953.0
,,,,,,,,136,14885.0
,,,,,,,,137,15340.0
,,,,,,,,138,16003.0
,,,,,,,,139,15767.0
,,,,,,,,140,15236.0
,,,,,,,,141,14663.0
,,,,,,,,142,13889.0
,,,,,,,,143,12855.0
,,,,,,,,144,11809.0
,,,,,,,,145,10967.0
,,,,,,,,146,10460.0
,,,,,,,,147,10200.0
,,,,,,,,148,10104.0
,,,,,,,,149,10196.0
,,,,,,,,150,10623.0
,,,,,,,,151,11360.0
,,,,,,,,152,12147.0
,,,,,,,,153,12981.0
,,,,,,,,154,13515.0
,,,,,,,,155,13751.0
,,,,,,,,156,13619.0
,,,,,,,,157,13362.0
,,,,,,,,158,13013.0
,,,,,,,,159,12800.0
,,,,,,,,160,12804.0
,,,,,,,,161,13416.0
,,,,,,,,162,14704.0
,,,,,,,,163,14811.0
,,,,,,,,164,14378.0
,,,,,,,,165,13939.0
,,,,,,,,166,13268.0
,,,,,,,,167,12413.0
,,,,,,,,168,11501.0
,,,,,,,,169,11313.0
,,,,,,,,170,10907.0
,,,,,,,,171,10719.0
,,,,,,,,172,10666.0
,,,,,,,,173,10747.0
,,,,,,,,174,11061.0
,,,,,,,,175,11582.0
,,,,,,,,176,12220.0
,,,,,,,,177,13066.0
,,,,,,,,178,13608.0
,,,,,,,,179,13833.0
,,,,,,,,180,13909.0
,,,,,,,,181,13852.0
,,,,,,,,182,13656.0
,,,,,,,,183,13517.0
,,,,,,,,184,13592.0
,,,,,,,,185,14184.0
,,,,,,,,186,15456.0
,,,,,,,,187,15253.0
,,,,,,,,188,14510.0
,,,,,,,,189,14134.0
,,,,,,,,190,13524.0
,,,,,,,,191,13059.0
,,,,,,,,192,11988.0
,,,,,,,,193,11184.0
,,,,,,,,194,10805.0
,,,,,,,,195,10668.0
,,,,,,,,196,10705.0
,,,,,,,,197,11046.0
,,,,,,,,198,12082.0
,,,,,,,,199,13973.0
,,,,,,,,200,14914.0
,,,,,,,,201,15047.0
,,,,,,,,202,14967.0
,,,,,,,,203,14927.0
,,,,,,,,204,14794.0
,,,,,,,,205,14532.0
,,,,,,,,206,14329.0
,,,,,,,,207,14074.0
,,,,,,,,208,13969.0
,,,,,,,,209,14404.0
,,,,,,,,210,15775.0
,,,,,,,,211,16170.0
,,,,,,,,212,15769.0
,,,,,,,,213,15075.0
,,,,,,,,214,13995.0
,,,,,,,,215,12694.0
,,,,,,,,216,11511.0
,,,,,,,,217,10764.0
,,,,,,,,218,10373.0
,,,,,,,,219,10219.0
,,,,,,,,220,10239.0
,,,,,,,,221,10580.0
,,,,,,,,222,11655.0
,,,,,,,,223,13570.0
,,,,,,,,224,14529.0
,,,,,,,,225,14631.0
,,,,,,,,226,14640.0
,,,,,,,,227,14655.0
,,,,,,,,228,14607.0
,,,,,,,,229,14459.0
,,,,,,,,230,14349.0
,,,,,,,,231,14169.0
,,,,,,,,232,14180.0
,,,,,,,,233,14670.0
,,,,,,,,234,15963.0
,,,,,,,,235,16286.0
,,,,,,,,236,15958.0
,,,,,,,,237,15376.0
,,,,,,,,238,14378.0
,,,,,,,,239,13068.0
,,,,,,,,240,11940.0
,,,,,,,,241,11228.0
,,,,,,,,242,10889.0
,,,,,,,,243,10777.0
,,,,,,,,244,10846.0
,,,,,,,,245,11211.0
,,,,,,,,246,12341.0
,,,,,,,,247,14333.0
,,,,,,,,248,15300.0
,,,,,,,,249,15419.0
,,,,,,,,250,15341.0
,,,,,,,,251,15246.0
,,,,,,,,252,15074.0
,,,,,,,,253,14839.0
,,,,,,,,254,14714.0
,,,,,,,,255,14585.0
,,,,,,,,256,14724.0
,,,,,,,,257,15333.0
,,,,,,,,258,16519.0
,,,,,,,,259,16707.0
,,,,,,,,260,16289.0
,,,,,,,,261,15647.0
,,,,,,,,262,14586.0
,,,,,,,,263,13173.0
,,,,,,,,264,11978.0
,,,,,,,,265,11194.0
,,,,,,,,266,10799.0
,,,,,,,,267,10615.0
,,,,,,,,268,10627.0
,,,,,,,,269,10984.0
,,,,,,,,270,12097.0
,,,,,,,,271,14067.0
,,,,,,,,272,14975.0
,,,,,,,,273,14977.0
,,,,,,,,274,14856.0
,,,,,,,,275,14772.0
,,,,,,,,276,14608.0
,,,,,,,,277,14371.0
,,,,,,,,278,14219.0
,,,,,,,,279,13994.0
,,,,,,,,280,13956.0
,,,,,,,,281,14369.0
,,,,,,,,282,15663.0
,,,,,,,,283,16150.0
,,,,,,,,284,15855.0
,,,,,,,,285,15325.0
,,,,,,,,286,14379.0
,,,,,,,,287,13063.0
,,,,,,,,288,11920.0
,,,,,,,,289,11208.0
,,,,,,,,290,10837.0
,,,,,,,,291,10679.0
,,,,,,,,292,10710.0
,,,,,,,,293,11055.0
,,,,,,,,294,12095.0
,,,,,,,,295,13984.0
,,,,,,,,296,14936.0
,,,,,,,,297,14937.0
,,,,,,,,298,14774.0
,,,,,,,,299,14660.0
,,,,,,,,300,14471.0
,,,,,,,,301,14177.0
,,,,,,,,302,14010.0
,,,,,,,,303,13819.0
,,,,,,,,304,13756.0
,,,,,,,,305,14162.0
,,,,,,,,306,15292.0
,,,,,,,,307,15479.0
,,,,,,,,308,15038.0
,,,,,,,,309,14473.0
,,,,,,,,310,13688.0
,,,,,,,,311,12647.0
,,,,,,,,312,11606.0
,,,,,,,,313,10825.0
,,,,,,,,314,10388.0
,,,,,,,,315,10127.0
,,,,,,,,316,10032.0
,,,,,,,,317,10141.0
,,,,,,,,318,10544.0
,,,,,,,,319,11292.0
,,,,,,,,320,12114.0
,,,,,,,,321,13080.0
,,,,,,,,322,13826.0
,,,,,,,,323,14177.0
,,,,,,,,324,14228.0
,,,,,,,,325,14097.0
,,,,,,,,326,13893.0
,,,,,,,,327,13689.0
,,,,,,,,328,13592.0
,,,,,,,,329,14009.0
,,,,,,,,330,15053.0
,,,,,,,,331,15259.0
,,,,,,,,332,14819.0
,,,,,,,,333,14335.0
,,,,,,,,334,13691.0
,,,,,,,,335,12881.0
,,,,,,,,336,12042.0
,,,,,,,,337,9776.0
,,,,,,,,338,9405.0
,,,,,,,,339,9266.0
,,,,,,,,340,9287.0
,,,,,,,,341,9621.0
,,,,,,,,342,10696.0
,,,,,,,,343,12536.0
,,,,,,,,344,13636.0
,,,,,,,,345,13962.0
,,,,,,,,346,14100.0
,,,,,,,,347,14169.0
,,,,,,,,348,14065.0
,,,,,,,,349,13865.0
,,,,,,,,350,13717.0
,,,,,,,,351,13466.0
,,,,,,,,352,13269.0
,,,,,,,,353,13260.0
,,,,,,,,354,13448.0
,,,,,,,,355,13589.0
,,,,,,,,356,14340.0
,,,,,,,,357,14403.0
,,,,,,,,358,13538.0
,,,,,,,,359,12226.0
,,,,,,,,360,11000.0
,,,,,,,,361,10242.0
,,,,,,,,362,9856.0
,,,,,,,,363,9696.0
,,,,,,,,364,9714.0
,,,,,,,,365,10062.0
,,,,,,,,366,11133.0
,,,,,,,,367,12916.0
,,,,,,,,368,13890.0
,,,,,,,,369,13977.0
,,,,,,,,370,13956.0
,,,,,,,,371,13933.0
,,,,,,,,372,13812.0
,,,,,,,,373,13629.0
,,,,,,,,374,13478.0
,,,,,,,,375,13276.0
,,,,,,,,376,13139.0
,,,,,,,,377,13129.0
,,,,,,,,378,13256.0
,,,,,,,,379,13386.0
,,,,,,,,380,14130.0
,,,,,,,,381,14212.0
,,,,,,,,382,13270.0
,,,,,,,,383,11929.0
,,,,,,,,384,10702.0
,,,,,,,,385,9897.0
,,,,,,,,386,9497.0
,,,,,,,,387,9291.0
,,,,,,,,388,9261.0
,,,,,,,,389,9531.0
,,,,,,,,390,10538.0
,,,,,,,,391,12267.0
,,,,,,,,392,13244.0
,,,,,,,,393,13412.0
,,,,,,,,394,13452.0
,,,,,,,,395,13540.0
,,,,,,,,396,13541.0
,,,,,,,,397,13423.0
,,,,,,,,398,13392.0
,,,,,,,,399,13278.0
,,,,,,,,400,13136.0
,,,,,,,,401,13138.0
,,,,,,,,402,13260.0
,,,,,,,,403,13379.0
,,,,,,,,404,14025.0
,,,,,,,,405,13994.0
,,,,,,,,406,13081.0
,,,,,,,,407,11783.0
,,,,,,,,408,10556.0
,,,,,,,,409,9818.0
,,,,,,,,410,9426.0
,,,,,,,,411,9253.0
,,,,,,,,412,9254.0
,,,,,,,,413,9577.0
,,,,,,,,414,10590.0
,,,,,,,,415,12367.0
,,,,,,,,416,13386.0
,,,,,,,,417,13593.0
,,,,,,,,418,13698.0
,,,,,,,,419,13771.0
,,,,,,,,420,13726.0
,,,,,,,,421,13585.0
,,,,,,,,422,13492.0
,,,,,,,,423,13257.0
,,,,,,,,424,13066.0
,,,,,,,,425,13025.0
,,,,,,,,426,13113.0
,,,,,,,,427,13196.0
,,,,,,,,428,13828.0
,,,,,,,,429,13973.0
,,,,,,,,430,13246.0
,,,,,,,,431,12042.0
,,,,,,,,432,10880.0
,,,,,,,,433,10104.0
,,,,,,,,434,9698.0
,,,,,,,,435,9513.0
,,,,,,,,436,9502.0
,,,,,,,,437,9754.0
,,,,,,,,438,10575.0
,,,,,,,,439,11843.0
,,,,,,,,440,12815.0
,,,,,,,,441,13257.0
,,,,,,,,442,13471.0
,,,,,,,,443,13527.0
,,,,,,,,444,13399.0
,,,,,,,,445,13187.0
,,,,,,,,446,12996.0
,,,,,,,,447,12721.0
,,,,,,,,448,12490.0
,,,,,,,,449,12453.0
,,,,,,,,450,12533.0
,,,,,,,,451,12581.0
,,,,,,,,452,13140.0
,,,,,,,,453,13284.0
,,,,,,,,454,12681.0
,,,,,,,,455,11730.0
,,,,,,,,456,10732.0
,,,,,,,,457,9988.0
,,,,,,,,458,9555.0
,,,,,,,,459,9336.0
,,,,,,,,460,9263.0
,,,,,,,,461,9379.0
,,,,,,,,462,9761.0
,,,,,,,,463,10312.0
,,,,,,,,464,11164.0
,,,,,,,,465,12006.0
,,,,,,,,466,12447.0
,,,,,,,,467,12547.0
,,,,,,,,468,12469.0
,,,,,,,,469,12277.0
,,,,,,,,470,12030.0
,,,,,,,,471,11804.0
,,,,,,,,472,11763.0
,,,,,,,,473,11980.0
,,,,,,,,474,12296.0
,,,,,,,,475,12537.0
,,,,,,,,476,13039.0
,,,,,,,,477,13026.0
,,,,,,,,478,12427.0
,,,,,,,,479,11528.0
,,,,,,,,480,10541.0
,,,,,,,,481,9733.0
,,,,,,,,482,9264.0
,,,,,,,,483,8984.0
,,,,,,,,484,8883.0
,,,,,,,,485,8928.0
,,,,,,,,486,9182.0
,,,,,,,,487,9621.0
,,,,,,,,488,10426.0
,,,,,,,,489,11345.0
,,,,,,,,490,11916.0
,,,,,,,,491,12114.0
,,,,,,,,492,12229.0
,,,,,,,,493,12124.0
,,,,,,,,494,11689.0
,,,,,,,,495,11250.0
,,,,,,,,496,11005.0
,,,,,,,,497,10950.0
,,,,,,,,498,11075.0
,,,,,,,,499,11376.0
,,,,,,,,500,12248.0
,,,,,,,,501,12684.0
,,,,,,,,502,11999.0
,,,,,,,,503,10958.0
,,,,,,,,504,9998.0
,,,,,,,,505,10235.0
,,,,,,,,506,9697.0
,,,,,,,,507,9430.0
,,,,,,,,508,9349.0
,,,,,,,,509,9557.0
,,,,,,,,510,10243.0
,,,,,,,,511,11870.0
,,,,,,,,512,13336.0
,,,,,,,,513,14125.0
,,,,,,,,514,14677.0
,,,,,,,,515,15106.0
,,,,,,,,516,15370.0
,,,,,,,,517,15515.0
,,,,,,,,518,15656.0
,,,,,,,,519,15658.0
,,,,,,,,520,15667.0
,,,,,,,,521,15684.0
,,,,,,,,522,15547.0
,,,,,,,,523,15119.0
,,,,,,,,524,14771.0
,,,,,,,,525,14842.0
,,,,,,,,526,14288.0
,,,,,,,,527,12797.0
,,,,,,,,528,11363.0
,,,,,,,,529,10434.0
,,,,,,,,530,9866.0
,,,,,,,,531,9599.0
,,,,,,,,532,9493.0
,,,,,,,,533,9726.0
,,,,,,,,534,10380.0
,,,,,,,,535,12020.0
,,,,,,,,536,13464.0
,,,,,,,,537,14228.0
,,,,,,,,538,14705.0
,,,,,,,,539,15110.0
,,,,,,,,540,15328.0
,,,,,,,,541,15427.0
,,,,,,,,542,15608.0
,,,,,,,,543,15570.0
,,,,,,,,544,15487.0
,,,,,,,,545,15454.0
,,,,,,,,546,15310.0
,,,,,,,,547,15002.0
,,,,,,,,548,14807.0
,,,,,,,,549,14898.0
,,,,,,,,550,14245.0
,,,,,,,,551,12839.0
,,,,,,,,552,11498.0
,,,,,,,,553,10605.0
,,,,,,,,554,10097.0
,,,,,,,,555,9823.0
,,,,,,,,556,9735.0
,,,,,,,,557,9928.0
,,,,,,,,558,10692.0
,,,,,,,,559,12262.0
,,,,,,,,560,13731.0
,,,,,,,,561,14423.0
,,,,,,,,562,14818.0
,,,,,,,,563,15123.0
,,,,,,,,564,15260.0
,,,,,,,,565,15240.0
,,,,,,,,566,15271.0
,,,,,,,,567,15156.0
,,,,,,,,568,15041.0
,,,,,,,,569,15071.0
,,,,,,,,570,15060.0
,,,,,,,,571,14831.0
,,,,,,,,572,14603.0
,,,,,,,,573,14632.0
,,,,,,,,574,14183.0
,,,,,,,,575,12825.0
,,,,,,,,576,11458.0
,,,,,,,,577,10511.0
,,,,,,,,578,9958.0
,,,,,,,,579,9615.0
,,,,,,,,580,9509.0
,,,,,,,,581,9689.0
,,,,,,,,582,10367.0
,,,,,,,,583,11921.0
,,,,,,,,584,13358.0
,,,,,,,,585,14104.0
,,,,,,,,586,14535.0
,,,,,,,,587,14885.0
,,,,,,,,588,15036.0
,,,,,,,,589,15089.0
,,,,,,,,590,15207.0
,,,,,,,,591,15245.0
,,,,,,,,592,15260.0
,,,,,,,,593,15282.0
,,,,,,,,594,15167.0
,,,,,,,,595,14812.0
,,,,,,,,596,14475.0
,,,,,,,,597,14512.0
,,,,,,,,598,14208.0
,,,,,,,,599,12823.0
,,,,,,,,600,11406.0
,,,,,,,,601,10407.0
,,,,,,,,602,9782.0
,,,,,,,,603,9451.0
,,,,,,,,604,9331.0
,,,,,,,,605,9487.0
,,,,,,,,606,10030.0
,,,,,,,,607,11540.0
,,,,,,,,608,13001.0
,,,,,,,,609,13889.0
,,,,,,,,610,14470.0
,,,,,,,,611,14907.0
,,,,,,,,612,15116.0
,,,,,,,,613,15179.0
,,,,,,,,614,15303.0
,,,,,,,,615,15303.0
,,,,,,,,616,15266.0
,,,,,,,,617,15230.0
,,,,,,,,618,15009.0
,,,,,,,,619,14543.0
,,,,,,,,620,14102.0
,,,,,,,,621,14025.0
,,,,,,,,622,13765.0
,,,,,,,,623,12591.0
,,,,,,,,624,11295.0
,,,,,,,,625,10281.0
,,,,,,,,626,9671.0
,,,,,,,,627,9328.0
,,,,,,,,628,9138.0
,,,,,,,,629,9093.0
,,,,,,,,630,9104.0
,,,,,,,,631,9733.0
,,,,,,,,632,10825.0
,,,,,,,,633,11994.0
,,,,,,,,634,12789.0
,,,,,,,,635,13216.0
,,,,,,,,636,13370.0
,,,,,,,,637,13368.0
,,,,,,,,638,13247.0
,,,,,,,,639,13137.0
,,,,,,,,640,13109.0
,,,,,,,,641,13150.0
,,,,,,,,642,13182.0
,,,,,,,,643,13020.0
,,,,,,,,644,12776.0
,,,,,,,,645,12870.0
,,,,,,,,646,12730.0
,,,,,,,,647,11825.0
,,,,,,,,648,10722.0
,,,,,,,,649,9857.0
,,,,,,,,650,9314.0
,,,,,,,,651,8990.0
,,,,,,,,652,8799.0
,,,,,,,,653,8760.0
,,,,,,,,654,8690.0
,,,,,,,,655,9024.0
,,,,,,,,656,9836.0
,,,,,,,,657,10869.0
,,,,,,,,658,11659.0
,,,,,,,,659,12142.0
,,,,,,,,660,12419.0
,,,,,,,,661,12536.0
,,,,,,,,662,12472.0
,,,,,,,,663,12433.0
,,,,,,,,664,12472.0
,,,,,,,,665,12619.0
,,,,,,,,666,12772.0
,,,,,,,,667,12740.0
,,,,,,,,668,12639.0
,,,,,,,,669,12894.0
,,,,,,,,670,12734.0
,,,,,,,,671,11634.0
,,,,,,,,672,10455.0
,,,,,,,,673,14170.0
,,,,,,,,674,13491.0
,,,,,,,,675,13056.0
,,,,,,,,676,12827.0
,,,,,,,,677,12915.0
,,,,,,,,678,13504.0
,,,,,,,,679,14917.0
,,,,,,,,680,16790.0
,,,,,,,,681,18245.0
,,,,,,,,682,19414.0
,,,,,,,,683,20442.0
,,,,,,,,684,21270.0
,,,,,,,,685,21907.0
,,,,,,,,686,22457.0
,,,,,,,,687,22574.0
,,,,,,,,688,22619.0
,,,,,,,,689,22576.0
,,,,,,,,690,22409.0
,,,,,,,,691,21887.0
,,,,,,,,692,21200.0
,,,,,,,,693,20931.0
,,,,,,,,694,20099.0
,,,,,,,,695,18179.0
,,,,,,,,696,16280.0
,,,,,,,,697,14935.0
,,,,,,,,698,14062.0
,,,,,,,,699,13498.0
,,,,,,,,700,13146.0
,,,,,,,,701,13178.0
,,,,,,,,702,13712.0
,,,,,,,,703,15192.0
,,,,,,,,704,17114.0
,,,,,,,,705,18656.0
,,,,,,,,706,20020.0
,,,,,,,,707,21201.0
,,,,,,,,708,22009.0
,,,,,,,,709,22567.0
,,,,,,,,710,23070.0
,,,,,,,,711,23388.0
,,,,,,,,712,23629.0
,,,,,,,,713,23770.0
,,,,,,,,714,23575.0
,,,,,,,,715,23034.0
,,,,,,,,716,22325.0
,,,,,,,,717,21921.0
,,,,,,,,718,21122.0
,,,,,,,,719,19311.0
,,,,,,,,720,17514.0
,,,,,,,,721,16250.0
,,,,,,,,722,15465.0
,,,,,,,,723,14968.0
,,,,,,,,724,14669.0
,,,,,,,,725,14653.0
,,,,,,,,726,15166.0
,,,,,,,,727,16509.0
,,,,,,,,728,18482.0
,,,,,,,,729,19867.0
,,,,,,,,730,20982.0
,,,,,,,,731,22131.0
,,,,,,,,732,23007.0
,,,,,,,,733,23558.0
,,,,,,,,734,23575.0
,,,,,,,,735,23022.0
,,,,,,,,736,21947.0
,,,,,,,,737,21132.0
,,,,,,,,738,20783.0
,,,,,,,,739,20254.0
,,,,,,,,740,19748.0
,,,,,,,,741,19598.0
,,,,,,,,742,18960.0
,,,,,,,,743,17351.0
,,,,,,,,744,15670.0
,,,,,,,,745,14379.0
,,,,,,,,746,13452.0
,,,,,,,,747,12861.0
,,,,,,,,748,12500.0
,,,,,,,,749,12479.0
,,,,,,,,750,12920.0
,,,,,,,,751,13992.0
,,,,,,,,752,15296.0
,,,,,,,,753,16055.0
,,,,,,,,754,16582.0
,,,,,,,,755,17096.0
,,,,,,,,756,17452.0
,,,,,,,,757,17668.0
,,,,,,,,758,17979.0
,,,,,,,,759,18090.0
,,,,,,,,760,18229.0
,,,,,,,,761,18373.0
,,,,,,,,762,18322.0
,,,,,,,,763,17795.0
,,,,,,,,764,17159.0
,,,,,,,,765,17055.0
,,,,,,,,766,16463.0
,,,,,,,,767,15028.0
,,,,,,,,768,13517.0
,,,,,,,,769,12384.0
,,,,,,,,770,11725.0
,,,,,,,,771,11307.0
,,,,,,,,772,11118.0
,,,,,,,,773,11231.0
,,,,,,,,774,11798.0
,,,,,,,,775,12933.0
,,,,,,,,776,14273.0
,,,,,,,,777,15155.0
,,,,,,,,778,15614.0
,,,,,,,,779,15917.0
,,,,,,,,780,15969.0
,,,,,,,,781,15892.0
,,,,,,,,782,15875.0
,,,,,,,,783,15719.0
,,,,,,,,784,15491.0
,,,,,,,,785,15368.0
,,,,,,,,786,15206.0
,,,,,,,,787,14837.0
,,,,,,,,788,14531.0
,,,,,,,,789,14655.0
,,,,,,,,790,14290.0
,,,,,,,,791,13182.0
,,,,,,,,792,11938.0
,,,,,,,,793,10962.0
,,,,,,,,794,10327.0
,,,,,,,,795,9939.0
,,,,,,,,796,9725.0
,,,,,,,,797,9693.0
,,,,,,,,798,9766.0
,,,,,,,,799,10261.0
,,,,,,,,800,11289.0
,,,,,,,,801,12518.0
,,,,,,,,802,13453.0
,,,,,,,,803,14046.0
,,,,,,,,804,14391.0
,,,,,,,,805,14566.0
,,,,,,,,806,14653.0
,,,,,,,,807,14734.0
,,,,,,,,808,14856.0
,,,,,,,,809,15047.0
,,,,,,,,810,15139.0
,,,,,,,,811,14949.0
,,,,,,,,812,14486.0
,,,,,,,,813,14436.0
,,,,,,,,814,14121.0
,,,,,,,,815,13100.0
,,,,,,,,816,11970.0
,,,,,,,,817,11008.0
,,,,,,,,818,10390.0
,,,,,,,,819,10000.0
,,,,,,,,820,9758.0
,,,,,,,,821,9662.0
,,,,,,,,822,9567.0
,,,,,,,,823,9859.0
,,,,,,,,824,10742.0
,,,,,,,,825,11949.0
,,,,,,,,826,13044.0
,,,,,,,,827,13944.0
,,,,,,,,828,14673.0
,,,,,,,,829,15190.0
,,,,,,,,830,15488.0
,,,,,,,,831,15763.0
,,,,,,,,832,16042.0
,,,,,,,,833,16412.0
,,,,,,,,834,16643.0
,,,,,,,,835,16465.0
,,,,,,,,836,16024.0
,,,,,,,,837,16034.0
,,,,,,,,838,15632.0
,,,,,,,,839,14413.0
,,,,,,,,840,13088.0
,,,,,,,,841,13225.0
,,,,,,,,842,12461.0
,,,,,,,,843,11976.0
,,,,,,,,844,11726.0
,,,,,,,,845,11825.0
,,,,,,,,846,12453.0
,,,,,,,,847,13531.0
,,,,,,,,848,15071.0
,,,,,,,,849,16363.0
,,,,,,,,850,17447.0
,,,,,,,,851,18389.0
,,,,,,,,852,19054.0
,,,,,,,,853,19483.0
,,,,,,,,854,19875.0
,,,,,,,,855,20136.0
,,,,,,,,856,20249.0
,,,,,,,,857,20347.0
,,,,,,,,858,20203.0
,,,,,,,,859,19578.0
,,,,,,,,860,18981.0
,,,,,,,,861,18919.0
,,,,,,,,862,17773.0
,,,,,,,,863,16030.0
,,,,,,,,864,14359.0
,,,,,,,,865,13121.0
,,,,,,,,866,12304.0
,,,,,,,,867,11773.0
,,,,,,,,868,11515.0
,,,,,,,,869,11598.0
,,,,,,,,870,12268.0
,,,,,,,,871,13383.0
,,,,,,,,872,14923.0
,,,,,,,,873,16131.0
,,,,,,,,874,17167.0
,,,,,,,,875,18030.0
,,,,,,,,876,18613.0
,,,,,,,,877,18947.0
,,,,,,,,878,19183.0
,,,,,,,,879,19249.0
,,,,,,,,880,19178.0
,,,,,,,,881,19139.0
,,,,,,,,882,18927.0
,,,,,,,,883,18460.0
,,,,,,,,884,18164.0
,,,,,,,,885,18305.0
,,,,,,,,886,17341.0
,,,,,,,,887,15777.0
,,,,,,,,888,14244.0
,,,,,,,,889,13172.0
,,,,,,,,890,12469.0
,,,,,,,,891,12035.0
,,,,,,,,892,11853.0
,,,,,,,,893,11993.0
,,,,,,,,894,12742.0
,,,,,,,,895,14016.0
,,,,,,,,896,15280.0
,,,,,,,,897,16076.0
,,,,,,,,898,16659.0
,,,,,,,,899,17417.0
,,,,,,,,900,18171.0
,,,,,,,,901,18737.0
,,,,,,,,902,19260.0
,,,,,,,,903,19521.0
,,,,,,,,904,19626.0
,,,,,,,,905,19538.0
,,,,,,,,906,19230.0
,,,,,,,,907,18725.0
,,,,,,,,908,18517.0
,,,,,,,,909,18461.0
,,,,,,,,910,17437.0
,,,,,,,,911,15838.0
,,,,,,,,912,14263.0
,,,,,,,,913,13039.0
